timestamp,filtered_x,filtered_y,filtered_z
3.49,0.0,0.0,0.0
<<<<<<< HEAD
25.6,-53.072770645744555,54.03686661521163,-14.217089575920179
25.77,-54.4826849005668,54.6213847417303,-14.456375199681283
25.93,-55.86815553370691,55.198581366876475,-14.707400742535633
26.09,-57.250521774820626,55.76290225231444,-14.965274990729771
26.26,-58.695315715885016,56.322634839293684,-15.225569184445652
26.44,-60.23022869775017,56.891100559250056,-15.502266729860262
26.6,-61.71277325047503,57.42046214359918,-15.77084742731233
26.76,-63.203012960031074,57.937666060006414,-16.036344418599143
26.93,-64.77637381770182,58.468088754031804,-16.306071148869364
27.09,-66.33233752368061,58.96972144521042,-16.567716104217592
27.25,-67.88875058856195,59.460433399391626,-16.82524408699496
27.42,-69.52029249208361,59.963644120576234,-17.090302563074168
27.59,-71.19502472273851,60.451857761023426,-17.35820533519964
27.75,-72.8331797599688,60.8967163820906,-17.615060144896812
27.92,-74.54225578172172,61.31708177686529,-17.87546432235143
28.08,-76.21942091175144,61.68371463427664,-18.123030506884508
28.25,-77.96017982903783,62.01501276736718,-18.37341439150732
28.41,-79.66202361249789,62.29299726294719,-18.612026696671737
28.57,-81.36359969491953,62.52090138210886,-18.843919153010273
28.74,-83.1582596078696,62.70976142503598,-19.08056812159987
28.91,-85.0102684238601,62.866763625200086,-19.314881129505004
29.07,-86.8362778583369,62.99294065689137,-19.53836860693109
29.24,-88.75545347704819,63.097834915583995,-19.77275081031953
29.4,-90.64888526296367,63.182284250474694,-20.004876191868487
29.56,-92.54983046749406,63.25370318757024,-20.23583036412893
29.72,-94.47134098071496,63.313945347891014,-20.467862078957932
29.9,-96.59482821047251,63.36681350213591,-20.719448839116794
30.06,-98.66201107817508,63.40219111860147,-20.956612995780368
30.22,-100.73270228177638,63.417293628834905,-21.183880388339727
30.39,-102.90883061147798,63.41845345196717,-21.41471818985783
30.55,-105.05444316520308,63.41604119822435,-21.639615853387618
30.71,-107.2061054663922,63.42447649398567,-21.86217643325876
30.88,-109.46067872028253,63.45997792320744,-22.090246804203613
31.05,-111.76780679798262,63.51698788607836,-22.313602239882883
31.21,-114.02181326231906,63.58180243961591,-22.51870935939856
31.38,-116.37040973905225,63.65732630887565,-22.715980541258006
31.54,-118.67112934460562,63.7412851020221,-22.898568742821485
