Timestamp,qw,qx,qy,qz,yaw,pitch,roll,label
19745,0.934954,-0.026609,-0.200159,-0.291687,144.499359,-22.942144,4.172935,1
19865,0.934847,-0.027899,-0.199954,-0.292049,144.484482,-22.963764,4.025105,1
19985,0.934594,-0.028131,-0.201172,-0.292001,144.47139,-23.107475,4.046384,1
20105,0.934553,-0.027531,-0.201006,-0.292302,144.423508,-23.066374,4.11681,1
20225,0.934412,-0.027859,-0.200543,-0.293041,144.345261,-23.023394,4.079333,1
20345,0.933877,-0.026239,-0.202032,-0.29387,144.174866,-23.126871,4.348861,1
20465,0.934116,-0.027513,-0.201058,-0.293664,144.248016,-23.065453,4.156513,1
20647,0.934072,-0.028222,-0.201876,-0.293173,144.309402,-23.183699,4.095177,1
20767,0.933575,-0.02652,-0.203146,-0.294038,144.136566,-23.259758,4.366576,1
20887,0.933584,-0.025618,-0.201716,-0.295073,144.014389,-23.063728,4.438868,1
21007,0.933828,-0.025138,-0.201056,-0.294789,144.054001,-22.974718,4.459684,1
21127,0.934021,-0.025739,-0.200596,-0.294442,144.120392,-22.946978,4.362448,1
21247,0.933917,-0.024314,-0.201723,-0.294122,144.108246,-23.022213,4.564861,1
21367,0.934104,-0.025401,-0.200107,-0.294539,144.11084,-22.880091,4.383902,1
21488,0.9341,-0.026953,-0.199604,-0.294756,144.125793,-22.879221,4.18992,1
21608,0.933986,-0.027389,-0.199723,-0.294997,144.101822,-22.906977,4.150806,1
21728,0.934146,-0.025975,-0.19924,-0.294944,144.088593,-22.802843,4.292597,1
21848,0.934006,-0.026171,-0.199777,-0.295007,144.073868,-22.869139,4.293639,1
21968,0.933939,-0.026094,-0.199248,-0.295583,144.009338,-22.805065,4.295683,1
22088,0.933959,-0.02627,-0.198968,-0.295692,144.004715,-22.779881,4.266778,1
22210,0.933767,-0.02638,-0.199508,-0.295924,143.966476,-22.842552,4.282218,1
22330,0.933596,-0.026128,-0.199499,-0.296493,143.888779,-22.829851,4.325436,1
22450,0.933268,-0.025918,-0.200037,-0.297182,143.7854,-22.878649,4.389614,1
22628,0.933033,-0.026182,-0.200593,-0.297519,143.736465,-22.948265,4.391053,1
22748,0.9331,-0.026474,-0.200486,-0.297355,143.765701,-22.947777,4.348648,1
22868,0.933092,-0.026886,-0.199543,-0.297979,143.713745,-22.855375,4.278329,1
22988,0.932624,-0.028738,-0.200295,-0.298765,143.636673,-23.002552,4.116663,1
23110,0.932502,-0.028459,-0.200297,-0.299172,143.578766,-22.99073,4.159418,1
23230,0.932654,-0.026925,-0.199689,-0.299247,143.549454,-22.867105,4.312696,1
23350,0.932378,-0.026601,-0.200674,-0.299474,143.493423,-22.963203,4.39689,1
23470,0.932557,-0.02919,-0.198937,-0.299835,143.536652,-22.864029,4.036048,1
23590,0.932579,-0.028489,-0.19786,-0.300547,143.452667,-22.716097,4.09036,1
23710,0.932643,-0.032171,-0.196667,-0.30076,143.525085,-22.717714,3.623108,1
23830,0.932623,-0.031691,-0.195023,-0.30194,143.396332,-22.513643,3.640676,1
23951,0.932847,-0.034951,-0.190753,-0.30361,143.330109,-22.154778,3.13313,1
24071,0.933087,-0.036079,-0.189245,-0.303685,143.37085,-22.029093,2.944056,1
24191,0.932787,-0.0354,-0.190481,-0.303914,143.305389,-22.14023,3.078103,1
24311,0.932785,-0.037681,-0.190536,-0.303611,143.38887,-22.23086,2.811337,1
24431,0.932297,-0.035559,-0.190056,-0.305661,143.09346,-22.093273,3.085989,1
24551,0.93161,-0.044561,-0.189067,-0.307185,143.097076,-22.311956,2.052311,1
24732,0.932096,-0.047539,-0.185015,-0.307729,143.156387,-21.972565,1.56008,1
24854,0.932241,-0.05261,-0.182556,-0.307935,143.270615,-21.886738,0.885462,1
24974,0.932512,-0.059272,-0.178347,-0.308369,143.410202,-21.664869,-0.033988,1
25094,0.931294,-0.061856,-0.179265,-0.311001,143.111511,-21.861889,-0.228955,1
25214,0.930746,-0.059809,-0.179693,-0.312788,142.836502,-21.833572,0.066513,1
25334,0.929798,-0.055114,-0.182234,-0.314994,142.422409,-21.937979,0.760738,1
25454,0.929352,-0.05517,-0.182156,-0.316342,142.252167,-21.930292,0.78461,1
25575,0.929326,-0.055316,-0.181406,-0.316824,142.205353,-21.852654,0.749043,1
25695,0.928921,-0.054765,-0.182417,-0.317525,142.08847,-21.94282,0.870963,1
25815,0.928778,-0.055778,-0.181846,-0.318094,142.044647,-21.917652,0.745891,1
25935,0.928898,-0.058909,-0.179546,-0.318486,142.091766,-21.782423,0.303926,1
26055,0.929012,-0.063018,-0.174577,-0.320127,142.035355,-21.390036,-0.327097,1
26175,0.927283,-0.061894,-0.18069,-0.32196,141.686661,-22.021643,0.096625,1
26295,0.927869,-0.059955,-0.179234,-0.321451,141.736923,-21.787004,0.244906,1
26417,0.928742,-0.060045,-0.1747,-0.321411,141.812866,-21.290701,0.04719,1
26537,0.928062,-0.061794,-0.174251,-0.323282,141.613174,-21.308187,-0.125062,1
26657,0.927752,-0.061384,-0.174698,-0.324008,141.505798,-21.341772,-0.042538,1
26836,0.927266,-0.057139,-0.177416,-0.324697,141.295364,-21.477129,0.569287,1
26956,0.926865,-0.055372,-0.180621,-0.324382,141.250046,-21.761635,0.89683,1
27076,0.926415,-0.051126,-0.184416,-0.324228,141.123215,-22.014725,1.536443,1
27196,0.92657,-0.053474,-0.18412,-0.323575,141.258102,-22.074146,1.240264,1
27318,0.927476,-0.052303,-0.182889,-0.321864,141.476044,-21.895773,1.278991,1
27438,0.92803,-0.04759,-0.182574,-0.321175,141.478806,-21.680988,1.78511,1
27558,0.928447,-0.046062,-0.181806,-0.320628,141.532898,-21.538893,1.913043,1
27678,0.928678,-0.04507,-0.181813,-0.320097,141.581924,-21.502712,2.01314,1
27798,0.92894,-0.045999,-0.179689,-0.320403,141.596878,-21.304081,1.82593,1
27918,0.929036,-0.047884,-0.178619,-0.320447,141.644958,-21.258417,1.568102,1
28040,0.929061,-0.043329,-0.17965,-0.320447,141.541809,-21.197332,2.128424,1
28160,0.929421,-0.041988,-0.17929,-0.319781,141.608017,-21.10787,2.249559,1
28280,0.929732,-0.041047,-0.178932,-0.319201,141.670746,-21.033936,2.327534,1
28400,0.929649,-0.041792,-0.17944,-0.319058,141.694061,-21.118704,2.2609,1
28520,0.929382,-0.041137,-0.180986,-0.319049,141.655884,-21.263622,2.399926,1
28640,0.92969,-0.041227,-0.179809,-0.318806,141.70932,-21.13834,2.334447,1
28760,0.92936,-0.041874,-0.180866,-0.319086,141.667175,-21.27854,2.312015,1
28946,0.929187,-0.041314,-0.182288,-0.318852,141.661316,-21.414099,2.429864,1
