Timestamp,qw,qx,qy,qz,yaw,pitch,roll
128722,-0.281479,-0.597012,0.437378,-0.610769,54.198009,-77.290489,-115.715591
128843,-0.275057,-0.600180,0.431110,-0.615031,54.404350,-77.269844,-114.722961
128964,-0.268200,-0.612864,0.414372,-0.617052,59.331661,-78.127609,-117.386093
129085,-0.251535,-0.630698,0.385211,-0.624944,65.576828,-79.139671,-119.352295
129206,-0.232006,-0.638795,0.355401,-0.641713,64.005440,-79.983315,-113.285202
129326,-0.234664,-0.611337,0.338270,-0.675844,34.100014,-80.095810,-82.084251
129446,-0.254379,-0.533544,0.310052,-0.744636,350.948578,-72.238098,-38.599339
129568,-0.274817,-0.418013,0.261449,-0.825456,334.791504,-56.491417,-21.449419
129689,-0.297583,-0.311367,0.217711,-0.875836,328.482941,-42.453125,-15.408726
129810,-0.323333,-0.233461,0.173523,-0.900463,323.679260,-32.185101,-11.002987
129931,-0.337221,-0.157726,0.134126,-0.918371,321.396057,-22.343796,-8.704630
130052,-0.357552,-0.106788,0.107773,-0.921482,318.606323,-15.895003,-7.303050
130173,-0.387231,-0.056068,0.074572,-0.917245,314.663055,-9.242280,-5.428725
130296,-0.408141,-0.008422,0.052983,-0.911336,311.900543,-3.359462,-5.154948
130417,-0.420136,0.023275,0.044813,-0.906051,310.232239,0.259089,-5.783226
130538,-0.428945,0.030737,0.027741,-0.902377,309.081909,1.815101,-4.385844
130658,-0.432030,0.032775,0.029311,-0.900782,308.674744,1.932417,-4.655913
130778,-0.436431,0.029527,0.021402,-0.898994,308.146149,1.971804,-3.686129
130899,-0.450726,0.024142,-0.007947,-0.892295,306.389130,2.880247,-0.434884
131020,-0.459106,0.014356,-0.027328,-0.887840,305.363586,2.899512,2.028131
